22	0.075	6.3185363	0.026036786	0.4906596614	1	0.15	10.445421	0.043042433	0.8444249854	0.8975481611	0.25	12.299212	0.05068135	0.720081728	0.8978400467																
23	0.075	5.8979154	0.024303535	0.4868651489	1	0.15	9.754318	0.040194605	0.9915353182	0.8342089901	0.25	12.394053	0.051072158	0.8423817863	0.9045534151																
24	0.075	7.9285765	0.032671276	0.8852889667	0.5026269702	0.15	15.270483	0.06292507	0.7983070636	0.9159369527	0.25	9.647945	0.039756276	0.938704028	0.839171045																
25	0.075	7.2827063	0.030009838	0.8861646235	0.5671336836	0.15	9.510044	0.039188024	0.9813193228	0.8925861062	0.25	16.991499	0.070016846	0.8756567426	0.9074722709																
26	0.075	5.873219	0.024201766	0.4903677758	1	0.15	9.120455	0.037582643	0.9153531816	0.880910683	0.25	7.6020536	0.031325772	0.942206655	0.8639813193																
27	0.075	5.4619308	0.022506969	0.48744892	1	0.15	10.169633	0.041905995	0.9897840047	0.8631056626	0.25	10.762023	0.04434705	0.8166958552	0.9039696439																
28	0.075	7.129744	0.029379526	0.48744892	1	0.15	12.572231	0.05180637	0.7054874489	0.9372446001	0.25	10.97858	0.04523942	0.6900175131	0.9538820782																
29	0.075	6.654807	0.027422458	0.4886164623	1	0.15	13.511836	0.055678204	0.9419147694	0.9103911267	0.25	12.495936	0.051491987	0.7948044367	0.9121424402																
30	0.075	5.665741	0.023346812	0.8806187974	0.52510216	0.15	12.888252	0.053108603	0.9851138354	0.8730297723	0.25	9.821494	0.040471416	0.8064798599	0.8759486281																
31	0.075	5.572335	0.022961913	0.4912434326	1	0.15	9.071574	0.037381228	0.9856976065	0.8765323993	0.25	9.915685	0.040859554	0.9316987741	0.8960887332																
32	0.075	5.2288127	0.021546362	0.4906596614	1	0.15	11.0664015	0.045601297	0.9678925861	0.8018096906	0.25	10.179343	0.04194601	0.9632224168	0.8607705779																
33	0.075	6.17148	0.025430808	0.4868651489	1	0.15	12.342391	0.05085927	0.8426736719	0.906012843	0.25	10.532841	0.04340266	0.8995913602	0.8776999416																
34	0.075	5.8363795	0.02404996	0.8715703444	0.5294804437	0.15	13.332268	0.054938253	0.844716871	0.9030939872	0.25	11.754213	0.048435573	0.7335084647	0.8823701109																
35	0.075	5.519537	0.022744352	0.4862813777	1	0.15	11.1244955	0.04584069	0.9754816112	0.8660245184	0.25	8.679954	0.03576747	0.9938704028	0.8096906013																
36	0.075	5.590197	0.023035519	0.4856976065	1	0.15	10.563467	0.043528866	0.8724460012	0.8741973147	0.25	11.199179	0.046148434	0.7399299475	0.9007589025																
37	0.075	6.2387443	0.025707988	0.8832457677	0.5218914186	0.15	12.942917	0.053333852	0.9801517805	0.8765323993	0.25	9.1684475	0.037780408	0.9162288383	0.8987157034																
38	0.075	6.1958404	0.025531191	0.8788674839	0.5472854641	0.15	9.518207	0.039221656	0.7915936953	0.8476357268	0.25	13.940288	0.057443712	0.9217746643	0.8698190309																
39	0.075	6.225555	0.025653634	0.4906596614	1	0.15	9.610609	0.03960242	0.8829538821	0.8730297723	0.25	10.388309	0.042807087	0.8309982487	0.9045534151																
40	0.075	6.43204	0.026504496	0.4868651489	1	0.15	11.5241785	0.047487665	0.9013426737	0.893461763	0.25	8.594532	0.035415478	0.9173963806	0.8549328663																
41	0.075	6.8246493	0.028122324	0.8835376532	0.5595446585	0.15	10.0546465	0.041432165	0.9489200234	0.8744892002	0.25	8.123429	0.033474203	0.960303561	0.8450087566																
42	0.075	6.081416	0.025059683	0.880910683	0.5586690018	0.15	10.422328	0.042947274	0.9147694104	0.8636894337	0.25	10.530016	0.04339102	0.9804436661	0.8771161705																
43	0.075	5.658751	0.023318011	0.4859894921	1	0.15	11.941928	0.049209084	0.9626386457	0.8838295388	0.25	11.077351	0.04564642	0.8604786924	0.9258610625																
44	0.075	7.6321335	0.031449724	0.8791593695	0.5198482195	0.15	8.323226	0.034297504	0.8949211909	0.8884997081	0.25	8.038899	0.03312588	0.8704028021	0.8949211909																
45	0.075	5.475212	0.022561703	0.8876240514	0.5268534734	0.15	9.120524	0.037582934	0.9509632224	0.8342089901	0.25	9.210082	0.037951972	0.8908347928	0.8800350263																
46	0.075	5.887065	0.02425882	0.472854641	1	0.15	9.170639	0.03778944	0.9678925861	0.8852889667	0.25	12.48208	0.051434893	0.8464681845	0.8966725044																
47	0.075	5.6817946	0.02341296	0.4912434326	1	0.15	11.313244	0.04661846	0.8768242849	0.9098073555	0.25	11.25669	0.046385437	0.8423817863	0.9083479276																
48	0.075	6.2859755	0.02590261	0.4862813777	1	0.15	10.090524	0.041580006	0.9325744308	0.8884997081	0.25	8.635012	0.03558228	0.9349095155	0.8499708114																
49	0.075	5.4379635	0.022408208	0.4856976065	1	0.15	11.716089	0.048278492	0.9179801518	0.8957968476	0.25	11.205931	0.046176262	0.8528896673	0.9328663164																
50	0.075	6.3955326	0.026354061	0.4871570344	1	0.15	10.633553	0.043817673	0.8800350263	0.9033858727	0.25	10.26213	0.042287152	0.8955049621	0.89696439																
51	0.075	5.25187	0.021641375	0.48744892	1	0.15	10.397407	0.042844575	0.9886164623	0.8876240514	0.25	9.028634	0.037204277	0.9270286048	0.7863397548																
52	0.075	5.587537	0.023024552	0.4868651489	1	0.15	14.843274	0.06116467	0.9786923526	0.8642732049	0.25	8.623617	0.035535324	0.8908347928	0.908056042																
53	0.075	5.7568784	0.023722358	0.4868651489	1	0.15	9.092346	0.03746682	0.8966725044	0.8814944542	0.25	12.232361	0.050405867	0.8744892002	0.8736135435																
54	0.075	5.3180885	0.02191424	0.4871570344	1	0.15	9.399232	0.0387314	0.8666082896	0.8940455342	0.25	10.680179	0.044009797	0.9652656159	0.8952130765																
55	0.075	5.3651185	0.022108037	0.4892002335	1	0.15	9.947746	0.040991664	0.8289550496	0.8855808523	0.25	7.4199443	0.030575354	0.978400467	0.8739054291																
56	0.075	5.487484	0.022612266	0.4856976065	1	0.15	13.326458	0.054914314	0.8709865733	0.908056042	0.25	7.758674	0.031971157	0.9252772913	0.9071803853																
57	0.075	5.2906938	0.021801356	0.4856976065	1	0.15	8.720259	0.035933565	0.8158201985	0.887915937	0.25	9.938732	0.04095452	0.7904261529	0.89696439																
58	0.075	6.0250993	0.024827616	0.4862813777	1	0.15	12.88141	0.053080417	0.9994162288	0.8461762989	0.25	17.226534	0.070985354	0.9208990076	0.87186223																
59	0.075	6.5828867	0.027126087	0.8858727379	0.5338587274	0.15	9.797588	0.04037291	0.9413309982	0.8648569761	0.25	9.28514	0.03826126	0.9906596614	0.8549328663																
60	0.075	6.8406196	0.028188134	0.4886164623	1	0.15	14.034124	0.057830397	0.9255691769	0.9077641565	0.25	7.1042066	0.029274296	0.9947460595	0.8461762989																
